key	source	name	k10	k25	k50	k100	k200	provenance
go:GO:0018107	go	peptidyl-threonine phosphorylation	10	24	47	93	186	
go:GO:0018126	go	protein hydroxylation	2	3	7	16	31	
go:GO:0018193	go	obsolete peptidyl-amino acid modification	10	25	50	96	192	
go:GO:0018202	go	obsolete peptidyl-histidine modification	10	25	50	96	192	
go:GO:0018209	go	obsolete peptidyl-serine modification	10	25	50	96	192	
go:GO:0018394	go	peptidyl-lysine acetylation	2	3	7	15	28	
go:GO:0019079	go	viral genome replication	9	21	40	77	152	
go:GO:0019217	go	regulation of fatty acid metabolic process	3	7	15	34	62	
go:GO:0019221	go	cytokine-mediated signaling pathway	1	2	5	11	20	
go:GO:0019236	go	response to pheromone	2	5	11	24	44	
go:GO:0019262	go	N-acetylneuraminate catabolic process	4	10	21	42	82	
go:GO:0019336	go	phenol-containing compound catabolic process	2	3	7	14	24	
go:GO:0019370	go	leukotriene biosynthetic process	3	7	17	36	68	
go:GO:0019401	go	alditol biosynthetic process	3	7	16	35	65	
go:GO:0019532	go	oxalate transport	4	9	19	40	79	
go:GO:0019614	go	catechol-containing compound catabolic process	2	3	7	14	24	
go:GO:0019637	go	organophosphate metabolic process	2	3	6	13	23	
go:GO:0019673	go	GDP-mannose metabolic process	4	10	21	43	84	
go:GO:0019674	go	NAD+ metabolic process	2	3	6	12	21	
go:GO:0019693	go	ribose phosphate metabolic process	2	3	6	12	21	
go:GO:0019724	go	B cell mediated immunity	1	1	1	2	2	
go:GO:0019731	go	antibacterial humoral response	1	2	4	8	13	
go:GO:0019835	go	cytolysis	1	2	4	8	14	
go:GO:0019882	go	antigen processing and presentation	1	1	1	1	1	
go:GO:0019883	go	antigen processing and presentation of endogenous antigen	1	1	1	1	1	
go:GO:0021516	go	dorsal spinal cord development	7	17	34	66	127	
go:GO:0021522	go	spinal cord motor neuron differentiation	7	17	34	66	127	
go:GO:0021537	go	telencephalon development	7	17	34	66	127	
go:GO:0021544	go	subpallium development	7	17	34	66	127	
go:GO:0021554	go	optic nerve development	2	6	12	27	52	
go:GO:0021610	go	facial nerve morphogenesis	5	14	29	57	108	
go:GO:0021650	go	vestibulocochlear nerve formation	7	19	37	71	138	
go:GO:0021683	go	cerebellar granular layer morphogenesis	7	17	34	66	126	
go:GO:0021766	go	hippocampus development	7	17	34	66	127	
go:GO:0021871	go	forebrain regionalization	7	17	34	66	127	
go:GO:0021904	go	dorsal/ventral neural tube patterning	7	17	34	66	127	
go:GO:0021953	go	central nervous system neuron differentiation	7	17	34	66	127	
go:GO:0022404	go	molting cycle process	5	11	22	44	87	
go:GO:0022409	go	positive regulation of cell-cell adhesion	5	12	25	49	93	
go:GO:0022412	go	cellular process involved in reproduction in multicellular organism	2	6	13	30	55	
go:GO:0022602	go	ovulation cycle process	2	6	13	30	55	
go:GO:0022603	go	regulation of anatomical structure morphogenesis	5	14	29	57	109	
go:GO:0022615	go	protein to membrane docking	7	19	37	72	140	
go:GO:0022616	go	DNA strand elongation	9	21	41	79	154	
go:GO:0022900	go	electron transport chain	10	23	46	91	181	
go:GO:0030033	go	microvillus assembly	5	14	29	56	106	
go:GO:0030048	go	actin filament-based movement	6	15	30	59	115	
go:GO:0030070	go	insulin processing	4	10	20	41	80	
go:GO:0030073	go	insulin secretion	4	10	20	41	80	
go:GO:0030091	go	protein repair	10	25	50	96	192	
go:GO:0030098	go	lymphocyte differentiation	1	2	5	9	15	
go:GO:0030162	go	regulation of proteolysis	10	25	50	96	192	
go:GO:0030217	go	T cell differentiation	1	1	2	4	6	
go:GO:0030239	go	myofibril assembly	6	15	30	59	115	
go:GO:0030240	go	skeletal muscle thin filament assembly	6	15	30	59	115	
go:GO:0030300	go	regulation of intestinal cholesterol absorption	4	9	19	39	77	
go:GO:0030308	go	negative regulation of cell growth	8	20	39	76	149	
go:GO:0030502	go	negative regulation of bone mineralization	5	14	28	54	103	
go:GO:0030514	go	negative regulation of BMP signaling pathway	8	20	39	76	149	
go:GO:0030516	go	regulation of axon extension	7	17	34	65	124	
go:GO:0030730	go	triglyceride storage	3	7	14	32	57	
go:GO:0030809	go	negative regulation of nucleotide biosynthetic process	8	20	38	73	143	
go:GO:0030810	go	positive regulation of nucleotide biosynthetic process	10	24	47	93	184	
go:GO:0030855	go	epithelial cell differentiation	5	11	23	45	88	
go:GO:0030878	go	thyroid gland development	2	5	11	26	47	
go:GO:0030917	go	midbrain-hindbrain boundary development	7	17	34	66	127	
go:GO:0030948	go	negative regulation of vascular endothelial growth factor receptor signaling pathway	8	20	39	74	145	
go:GO:0031000	go	response to caffeine	2	5	11	25	46	
go:GO:0031017	go	exocrine pancreas development	4	10	20	41	80	
go:GO:0031033	go	myosin filament organization	6	15	30	59	115	
go:GO:0031047	go	regulatory ncRNA-mediated gene silencing	9	21	42	81	157	
go:GO:0031054	go	pre-miRNA processing	9	21	42	81	157	
go:GO:0031099	go	regeneration	7	17	34	66	125	
go:GO:0031102	go	neuron projection regeneration	7	17	34	66	125	
go:GO:0031106	go	septin ring organization	5	14	29	58	112	
go:GO:0031119	go	tRNA pseudouridine synthesis	2	3	6	12	21	
go:GO:0031124	go	mRNA 3'-end processing	9	21	42	82	161	
go:GO:0031281	go	positive regulation of cyclase activity	10	24	47	93	184	
go:GO:0031345	go	negative regulation of cell projection organization	7	17	34	65	124	
go:GO:0031394	go	positive regulation of prostaglandin biosynthetic process	3	7	17	36	66	
go:GO:0031399	go	regulation of protein modification process	10	25	50	96	192	
go:GO:0031424	go	keratinization	5	11	22	44	87	
go:GO:0031442	go	positive regulation of mRNA 3'-end processing	9	21	42	82	161	
go:GO:0031665	go	negative regulation of lipopolysaccharide-mediated signaling pathway	1	1	2	3	4	
go:GO:0031929	go	TOR signaling	10	23	45	90	179	
go:GO:0031947	go	negative regulation of glucocorticoid biosynthetic process	8	20	39	76	151	
go:GO:0031987	go	locomotion involved in locomotory behavior	2	5	11	24	44	
go:GO:0032088	go	obsolete negative regulation of NF-kappaB transcription factor activity	1	2	3	7	10	
go:GO:0032103	go	positive regulation of response to external stimulus	1	2	4	8	12	
go:GO:0032218	go	riboflavin transport	4	9	19	40	79	
go:GO:0032224	go	positive regulation of synaptic transmission, cholinergic	7	17	33	63	121	
go:GO:0032231	go	regulation of actin filament bundle assembly	5	12	25	50	95	
go:GO:0032239	go	regulation of nucleobase-containing compound transport	9	21	42	82	165	
go:GO:0032259	go	methylation	10	23	45	90	179	
go:GO:0032274	go	gonadotropin secretion	2	5	11	26	48	
go:GO:0032289	go	central nervous system myelin formation	7	17	34	66	127	
go:GO:0032291	go	axon ensheathment in central nervous system	7	17	34	66	127	
go:GO:0032332	go	positive regulation of chondrocyte differentiation	5	14	28	54	101	
go:GO:0032387	go	negative regulation of intracellular transport	8	20	38	73	143	
go:GO:0032490	go	detection of molecule of bacterial origin	1	2	4	8	12	
go:GO:0032534	go	regulation of microvillus assembly	5	14	29	56	106	
go:GO:0032543	go	mitochondrial translation	10	23	46	91	181	
go:GO:0032596	go	protein transport into membrane raft	7	19	36	70	136	
go:GO:0032604	go	granulocyte macrophage colony-stimulating factor production	1	2	5	11	20	
go:GO:0032606	go	type I interferon production	1	2	3	5	8	
go:GO:0032625	go	interleukin-21 production	1	2	3	7	11	
go:GO:0032688	go	negative regulation of interferon-beta production	1	1	2	3	4	
go:GO:0032689	go	negative regulation of type II interferon production	1	1	2	3	4	
go:GO:0032693	go	negative regulation of interleukin-10 production	1	1	2	3	4	
go:GO:0032717	go	negative regulation of interleukin-8 production	1	1	2	3	4	
go:GO:0032729	go	positive regulation of type II interferon production	1	2	3	5	8	
go:GO:0032730	go	positive regulation of interleukin-1 alpha production	1	2	3	7	11	
go:GO:0032741	go	positive regulation of interleukin-18 production	1	2	3	7	11	
go:GO:0032762	go	mast cell cytokine production	1	2	5	11	20	
go:GO:0032793	go	obsolete positive regulation of CREB transcription factor activity	10	24	47	92	182	
go:GO:0032801	go	receptor catabolic process	10	25	50	100	198	
go:GO:0032814	go	regulation of natural killer cell activation	1	1	2	3	3	
go:GO:0032815	go	negative regulation of natural killer cell activation	1	1	2	3	3	
go:GO:0032847	go	obsolete regulation of cellular pH reduction	2	4	8	19	37	
go:GO:0032898	go	neurotrophin production	10	22	44	86	172	
go:GO:0032926	go	negative regulation of activin receptor signaling pathway	8	20	39	76	149	
go:GO:0032927	go	positive regulation of activin receptor signaling pathway	8	20	39	76	149	
go:GO:0033002	go	muscle cell proliferation	6	15	30	59	116	
go:GO:0033032	go	regulation of myeloid cell apoptotic process	1	2	5	9	15	
go:GO:0033034	go	positive regulation of myeloid cell apoptotic process	1	2	5	9	15	
go:GO:0033088	go	negative regulation of immature T cell proliferation in thymus	1	1	2	3	4	
go:GO:0033143	go	regulation of intracellular steroid hormone receptor signaling pathway	8	20	39	76	150	
go:GO:0033144	go	negative regulation of intracellular steroid hormone receptor signaling pathway	8	20	39	76	150	
go:GO:0033147	go	negative regulation of intracellular estrogen receptor signaling pathway	8	20	39	76	150	
go:GO:0033206	go	meiotic cytokinesis	7	18	35	68	132	
go:GO:0033209	go	tumor necrosis factor-mediated signaling pathway	1	2	3	7	10	
go:GO:0033212	go	iron import into cell	2	3	7	17	33	
go:GO:0033275	go	actin-myosin filament sliding	6	15	30	59	115	
go:GO:0033385	go	geranylgeranyl diphosphate metabolic process	4	10	21	43	84	
go:GO:0033489	go	obsolete cholesterol biosynthetic process via desmosterol	3	7	15	33	59	
go:GO:0033500	go	carbohydrate homeostasis	4	10	20	41	80	
go:GO:0033539	go	fatty acid beta-oxidation using acyl-CoA dehydrogenase	3	7	16	35	63	
go:GO:0033554	go	cellular response to stress	2	4	9	21	39	
go:GO:0033591	go	response to L-ascorbic acid	2	5	11	25	46	
go:GO:0033595	go	response to genistein	2	5	11	25	46	
go:GO:0033598	go	mammary gland epithelial cell proliferation	2	6	13	28	53	
go:GO:0033601	go	positive regulation of mammary gland epithelial cell proliferation	2	6	13	28	53	
go:GO:0033630	go	positive regulation of cell adhesion mediated by integrin	5	12	25	49	93	
go:GO:0033632	go	regulation of cell-cell adhesion mediated by integrin	5	12	25	49	93	
go:GO:0033762	go	response to glucagon	2	5	11	26	49	
go:GO:0034058	go	endosomal vesicle fusion	7	19	36	70	137	
go:GO:0034085	go	establishment of sister chromatid cohesion	7	18	35	67	128	
go:GO:0034086	go	maintenance of sister chromatid cohesion	7	18	35	67	128	
go:GO:0034091	go	regulation of maintenance of sister chromatid cohesion	7	18	35	67	128	
go:GO:0034093	go	positive regulation of maintenance of sister chromatid cohesion	7	18	35	67	128	
go:GO:0034104	go	negative regulation of tissue remodeling	5	14	28	54	103	
go:GO:0034110	go	regulation of homotypic cell-cell adhesion	5	12	25	49	93	
go:GO:0034116	go	positive regulation of heterotypic cell-cell adhesion	5	12	25	49	93	
go:GO:0034134	go	toll-like receptor 2 signaling pathway	1	2	3	6	9	
go:GO:0034136	go	negative regulation of toll-like receptor 2 signaling pathway	1	1	2	3	4	
go:GO:0034138	go	toll-like receptor 3 signaling pathway	1	2	3	6	9	
go:GO:0034196	go	acylglycerol transport	3	7	14	32	57	
go:GO:0034204	go	lipid translocation	3	7	14	32	58	
go:GO:0034239	go	regulation of macrophage fusion	5	14	28	54	101	
go:GO:0034260	go	negative regulation of GTPase activity	8	20	38	73	143	
go:GO:0034330	go	cell junction organization	5	11	23	46	89	
go:GO:0034332	go	adherens junction organization	5	11	23	46	89	
go:GO:0034342	go	response to type III interferon	1	2	3	5	8	
go:GO:0034370	go	triglyceride-rich lipoprotein particle remodeling	3	7	14	31	56	
go:GO:0034371	go	chylomicron remodeling	3	7	14	31	56	
go:GO:0034375	go	high-density lipoprotein particle remodeling	3	7	14	31	56	
go:GO:0034378	go	chylomicron assembly	3	7	14	31	56	
go:GO:0034379	go	very-low-density lipoprotein particle assembly	3	7	14	31	56	
go:GO:0034380	go	high-density lipoprotein particle assembly	3	7	14	31	56	
go:GO:0034616	go	response to laminar fluid shear stress	2	4	9	20	38	
go:GO:0034727	go	piecemeal microautophagy of the nucleus	10	25	49	95	190	
go:GO:0034766	go	negative regulation of monoatomic ion transmembrane transport	6	16	32	61	119	
go:GO:0035082	go	axoneme assembly	7	19	37	72	139	
go:GO:0035094	go	response to nicotine	2	5	11	25	45	
go:GO:0035196	go	miRNA processing	9	21	42	81	157	
go:GO:0035249	go	synaptic transmission, glutamatergic	7	17	33	62	120	
go:GO:0035264	go	multicellular organism growth	5	14	28	54	101	
go:GO:0035279	go	miRNA-mediated gene silencing by mRNA destabilization	9	21	42	81	157	
go:GO:0035295	go	tube development	5	14	29	56	107	
go:GO:0035306	go	positive regulation of dephosphorylation	10	24	47	93	186	
go:GO:0035313	go	wound healing, spreading of epidermal cells	5	11	22	44	87	
go:GO:0035330	go	regulation of hippo signaling	8	20	39	76	149	
go:GO:0035331	go	negative regulation of hippo signaling	8	20	39	76	149	
go:GO:0035332	go	positive regulation of hippo signaling	8	20	39	76	149	
go:GO:0035385	go	Roundabout signaling pathway	5	12	25	50	96	
go:GO:0035442	go	dipeptide transmembrane transport	4	9	19	40	78	
go:GO:0035458	go	cellular response to interferon-beta	1	2	3	5	8	
go:GO:0035524	go	proline transmembrane transport	4	9	19	40	78	
go:GO:0035617	go	cytoplasmic stress granule disassembly	9	21	42	82	165	
go:GO:0035640	go	exploration behavior	2	5	11	24	44	
go:GO:0035710	go	CD4-positive, alpha-beta T cell activation	1	1	2	4	7	
go:GO:0035739	go	CD4-positive, alpha-beta T cell proliferation	1	1	2	4	7	
go:GO:0035787	go	cell migration involved in kidney development	5	13	27	53	99	
go:GO:0035790	go	platelet-derived growth factor receptor-alpha signaling pathway	10	22	44	87	174	
go:GO:0035791	go	platelet-derived growth factor receptor-beta signaling pathway	10	22	44	87	174	
go:GO:0035811	go	negative regulation of urine volume	2	4	8	19	36	
go:GO:0035845	go	photoreceptor cell outer segment organization	2	6	12	27	52	
go:GO:0035860	go	glial cell-derived neurotrophic factor receptor signaling pathway	10	22	44	86	172	
go:GO:0035886	go	vascular associated smooth muscle cell differentiation	5	12	26	52	98	
go:GO:0035924	go	cellular response to vascular endothelial growth factor stimulus	5	12	26	52	98	
go:GO:0035967	go	cellular response to topologically incorrect protein	10	25	50	99	197	
go:GO:0035973	go	aggrephagy	10	25	49	95	190	
go:GO:0035987	go	endodermal cell differentiation	5	14	29	58	113	
go:GO:0036017	go	response to erythropoietin	2	5	11	26	49	
go:GO:0036109	go	alpha-linolenic acid metabolic process	3	7	16	35	65	
go:GO:0036265	go	RNA (guanine-N7)-methylation	10	23	45	90	179	
go:GO:0036269	go	swimming behavior	2	5	11	24	44	
go:GO:0036295	go	cellular response to increased oxygen levels	2	4	9	21	40	
go:GO:0036296	go	response to increased oxygen levels	2	4	9	21	40	
go:GO:0036297	go	interstrand cross-link repair	9	21	41	80	156	
go:GO:0036314	go	response to sterol	3	7	15	33	59	
go:GO:0036335	go	intestinal stem cell homeostasis	5	14	29	56	107	
go:GO:0036344	go	platelet morphogenesis	1	2	5	9	15	
go:GO:0036376	go	sodium ion export across plasma membrane	2	4	8	19	35	
go:GO:0036465	go	synaptic vesicle recycling	7	17	33	64	123	
go:GO:0036466	go	synaptic vesicle recycling via endosome	7	17	33	64	123	
go:GO:0036503	go	ERAD pathway	10	25	50	98	195	
go:GO:0036514	go	dopaminergic neuron axon guidance	7	17	33	64	122	
go:GO:0038063	go	collagen-activated tyrosine kinase receptor signaling pathway	5	12	25	50	94	
go:GO:0038084	go	vascular endothelial growth factor signaling pathway	5	12	26	52	98	
go:GO:0038093	go	Fc receptor signaling pathway	1	1	2	4	5	
go:GO:0038095	go	Fc-epsilon receptor signaling pathway	1	1	2	4	5	
go:GO:0038134	go	ERBB2-EGFR signaling pathway	10	22	44	88	175	
go:GO:0038154	go	interleukin-11-mediated signaling pathway	1	2	3	7	11	
go:GO:0038166	go	angiotensin-activated signaling pathway	2	4	8	18	34	
go:GO:0038172	go	interleukin-33-mediated signaling pathway	1	2	3	7	11	
go:GO:0038183	go	bile acid signaling pathway	3	7	15	33	60	
go:GO:0040001	go	establishment of mitotic spindle localization	7	18	35	68	132	
go:GO:0040009	go	regulation of growth rate	8	20	39	76	151	
go:GO:0040011	go	locomotion	2	5	11	24	44	
go:GO:0040015	go	negative regulation of multicellular organism growth	8	20	39	76	149	
go:GO:0040020	go	regulation of meiotic nuclear division	7	18	35	68	132	
go:GO:0040029	go	epigenetic regulation of gene expression	10	25	50	100	200	
go:GO:0040031	go	snRNA modification	9	21	42	82	165	
go:GO:0042026	go	protein refolding	10	25	50	96	192	
go:GO:0042048	go	olfactory behavior	2	5	11	24	44	
go:GO:0042088	go	T-helper 1 type immune response	1	1	2	4	6	
go:GO:0042102	go	positive regulation of T cell proliferation	1	1	2	4	5	
go:GO:0042116	go	macrophage activation	1	2	5	11	20	
go:GO:0042159	go	lipoprotein catabolic process	3	7	14	31	56	
go:GO:0042219	go	modified amino acid catabolic process	2	3	7	14	24	
go:GO:0042220	go	response to cocaine	2	5	11	25	45	
go:GO:0042325	go	regulation of phosphorylation	10	24	47	93	186	
go:GO:0042363	go	fat-soluble vitamin catabolic process	3	7	16	35	64	
go:GO:0042407	go	cristae formation	10	23	46	91	181	
go:GO:0042428	go	serotonin metabolic process	2	3	7	14	24	
go:GO:0042462	go	eye photoreceptor cell development	2	6	12	27	52	
go:GO:0042640	go	anagen	5	11	22	44	87	
go:GO:0042659	go	regulation of cell fate specification	5	14	29	58	112	
go:GO:0042661	go	regulation of mesodermal cell fate specification	5	14	29	58	112	
go:GO:0042695	go	thelarche	2	6	13	28	53	
go:GO:0042747	go	circadian sleep/wake cycle, REM sleep	2	5	11	23	43	
go:GO:0042755	go	eating behavior	2	5	11	24	44	
go:GO:0042759	go	long-chain fatty acid biosynthetic process	3	7	16	35	63	
go:GO:0042760	go	very long-chain fatty acid catabolic process	3	7	16	35	63	
go:GO:0042791	go	5S class rRNA transcription by RNA polymerase III	9	21	42	82	161	
go:GO:0042816	go	vitamin B6 metabolic process	2	3	6	13	23	
go:GO:0042996	go	regulation of Golgi to plasma membrane protein transport	7	19	36	70	136	
go:GO:0043001	go	Golgi to plasma membrane protein transport	7	19	36	70	136	
go:GO:0043043	go	peptide biosynthetic process	2	3	7	15	30	
go:GO:0043084	go	penile erection	2	6	13	29	54	
go:GO:0043173	go	nucleotide salvage	2	3	6	12	21	
go:GO:0043248	go	proteasome assembly	10	25	49	95	190	
go:GO:0043267	go	negative regulation of potassium ion transport	6	16	32	61	119	
go:GO:0043268	go	positive regulation of potassium ion transport	2	4	8	19	35	
go:GO:0043297	go	apical junction assembly	5	11	23	46	89	
go:GO:0043301	go	negative regulation of leukocyte degranulation	5	12	25	49	93	
go:GO:0043307	go	eosinophil activation	1	1	2	4	5	
go:GO:0043312	go	neutrophil degranulation	1	2	4	8	14	
go:GO:0043335	go	protein unfolding	10	25	50	96	191	
go:GO:0043371	go	negative regulation of CD4-positive, alpha-beta T cell differentiation	1	1	2	3	4	
go:GO:0043378	go	positive regulation of CD8-positive, alpha-beta T cell differentiation	1	1	2	4	7	
go:GO:0043388	go	positive regulation of DNA binding	10	25	50	100	200	
go:GO:0043405	go	regulation of MAP kinase activity	10	22	44	87	173	
go:GO:0043410	go	positive regulation of MAPK cascade	10	22	44	87	173	
go:GO:0043457	go	regulation of cellular respiration	10	23	46	91	180	
go:GO:0043473	go	pigmentation	2	6	12	27	51	
go:GO:0043490	go	malate-aspartate shuttle	10	23	46	91	181	
go:GO:0043491	go	phosphatidylinositol 3-kinase/protein kinase B signal transduction	10	22	44	87	174	
go:GO:0043504	go	mitochondrial DNA repair	10	23	46	91	181	
go:GO:0043518	go	negative regulation of DNA damage response, signal transduction by p53 class mediator	8	20	38	73	144	
go:GO:0043523	go	regulation of neuron apoptotic process	7	17	34	65	124	
go:GO:0043555	go	regulation of translation in response to stress	9	21	42	82	163	
go:GO:0043568	go	positive regulation of insulin-like growth factor receptor signaling pathway	8	20	39	76	149	
go:GO:0043569	go	negative regulation of insulin-like growth factor receptor signaling pathway	8	20	39	76	149	
go:GO:0043615	go	astrocyte cell migration	7	19	37	72	140	
go:GO:0043622	go	cortical microtubule organization	7	19	37	72	140	
go:GO:0043687	go	post-translational protein modification	9	21	42	82	163	
go:GO:0043922	go	host-mediated suppression of viral transcription	9	21	40	77	152	
go:GO:0044042	go	glucan metabolic process	4	10	21	43	85	
go:GO:0044065	go	regulation of respiratory system process	7	17	33	63	121	
go:GO:0044320	go	cellular response to leptin stimulus	2	5	11	26	49	
go:GO:0044342	go	type B pancreatic cell proliferation	4	10	20	41	80	
go:GO:0044351	go	macropinocytosis	10	25	49	95	190	
go:GO:0044380	go	protein localization to cytoskeleton	7	18	35	67	130	
go:GO:0044381	go	glucose import in response to insulin stimulus	4	10	20	41	80	
go:GO:0044387	go	negative regulation of protein kinase activity by regulation of protein phosphorylation	8	20	38	73	143	
go:GO:0044725	go	epigenetic programming in the zygotic pronuclei	2	6	13	30	55	
go:GO:0044793	go	host-mediated suppression of viral proces	9	21	40	77	152	
go:GO:0044819	go	mitotic G1/S transition checkpoint signaling	10	25	48	94	188	
go:GO:0044848	go	biological phase	5	11	22	44	87	
go:GO:0044872	go	lipoprotein localization	3	7	14	32	58	
go:GO:0045008	go	depyrimidination	2	3	6	12	21	
go:GO:0045010	go	actin nucleation	5	12	25	50	95	
go:GO:0045066	go	regulatory T cell differentiation	1	1	2	4	6	
go:GO:0045069	go	regulation of viral genome replication	9	21	40	77	152	
go:GO:0045109	go	intermediate filament organization	7	19	37	72	140	
go:GO:0045198	go	establishment of epithelial cell apical/basal polarity	5	11	23	45	88	
go:GO:0045216	go	cell-cell junction organization	5	11	23	46	89	
go:GO:0045341	go	MHC class I biosynthetic process	1	2	5	11	20	
go:GO:0045345	go	positive regulation of MHC class I biosynthetic process	1	2	5	11	20	
go:GO:0045446	go	endothelial cell differentiation	5	12	26	52	98	
go:GO:0045454	go	cell redox homeostasis	2	3	7	16	31	
go:GO:0045494	go	photoreceptor cell maintenance	2	6	12	27	52	
go:GO:0045540	go	regulation of cholesterol biosynthetic process	3	7	15	33	59	
go:GO:0045541	go	negative regulation of cholesterol biosynthetic process	8	20	39	75	148	
go:GO:0045600	go	positive regulation of fat cell differentiation	3	7	15	34	62	
go:GO:0045603	go	positive regulation of endothelial cell differentiation	5	12	26	52	98	
go:GO:0045607	go	regulation of inner ear auditory receptor cell differentiation	7	19	37	71	138	
go:GO:0045622	go	regulation of T-helper cell differentiation	1	1	2	4	6	
go:GO:0045628	go	regulation of T-helper 2 cell differentiation	1	1	2	4	6	
go:GO:0045652	go	regulation of megakaryocyte differentiation	1	2	5	9	15	
go:GO:0045662	go	negative regulation of myoblast differentiation	8	20	39	74	146	
go:GO:0045667	go	regulation of osteoblast differentiation	5	14	28	54	103	
go:GO:0045671	go	negative regulation of osteoclast differentiation	5	14	28	54	103	
go:GO:0045682	go	regulation of epidermis development	5	11	22	44	87	
go:GO:0045719	go	negative regulation of glycogen biosynthetic process	8	20	39	75	148	
go:GO:0045723	go	positive regulation of fatty acid biosynthetic process	3	7	15	34	62	
go:GO:0045727	go	positive regulation of translation	9	21	42	82	163	
go:GO:0045761	go	regulation of adenylate cyclase activity	10	24	47	93	184	
go:GO:0045792	go	negative regulation of cell size	8	20	39	76	149	
go:GO:0045834	go	positive regulation of lipid metabolic process	3	7	15	34	62	
go:GO:0045837	go	negative regulation of membrane potential	6	16	32	61	119	
go:GO:0045879	go	negative regulation of smoothened signaling pathway	8	20	39	76	149	
go:GO:0045898	go	regulation of RNA polymerase II transcription preinitiation complex assembly	9	21	42	82	159	
go:GO:0045944	go	positive regulation of transcription by RNA polymerase II	9	21	42	82	159	
go:GO:0045986	go	negative regulation of smooth muscle contraction	8	20	39	74	146	
go:GO:0045988	go	negative regulation of striated muscle contraction	8	20	39	74	146	
go:GO:0045990	go	carbon catabolite regulation of transcription	3	7	15	34	61	
go:GO:0046039	go	GTP metabolic process	4	10	21	43	84	
go:GO:0046054	go	dGMP metabolic process	4	10	21	43	84	
go:GO:0046122	go	purine deoxyribonucleoside metabolic process	2	3	6	12	21	
go:GO:0046130	go	purine ribonucleoside catabolic process	2	3	6	12	21	
go:GO:0046164	go	alcohol catabolic process	3	7	16	35	65	
go:GO:0046326	go	positive regulation of D-glucose import across plasma membrane	4	10	20	41	80	
go:GO:0046330	go	positive regulation of JNK cascade	1	2	3	7	10	
go:GO:0046348	go	amino sugar catabolic process	4	10	21	43	85	
go:GO:0046425	go	regulation of receptor signaling pathway via JAK-STAT	10	22	44	89	177	
go:GO:0046462	go	monoacylglycerol metabolic process	3	7	16	35	65	
go:GO:0046548	go	retinal rod cell development	2	6	12	27	52	
go:GO:0046549	go	retinal cone cell development	2	6	12	27	52	
go:GO:0046596	go	regulation of viral entry into host cell	9	21	40	77	152	
go:GO:0046629	go	gamma-delta T cell activation	1	1	2	4	6	
go:GO:0046638	go	positive regulation of alpha-beta T cell differentiation	1	1	2	4	7	
go:GO:0046641	go	positive regulation of alpha-beta T cell proliferation	1	1	2	4	7	
go:GO:0046661	go	male sex differentiation	2	6	13	29	54	
go:GO:0046683	go	response to organophosphorus	2	5	11	25	46	
go:GO:0046697	go	decidualization	2	6	13	30	55	
