key	source	name	k10	k25	k50	k100	k200	provenance
go:GO:0018107	go	peptidyl-threonine phosphorylation	6	16	35	74	155	
go:GO:0018126	go	protein hydroxylation	6	16	35	74	153	
go:GO:0018193	go	obsolete peptidyl-amino acid modification	6	16	33	65	134	
go:GO:0018202	go	obsolete peptidyl-histidine modification	6	16	33	65	134	
go:GO:0018209	go	obsolete peptidyl-serine modification	6	16	33	65	134	
go:GO:0018394	go	peptidyl-lysine acetylation	6	16	33	66	135	
go:GO:0019079	go	viral genome replication	6	9	13	20	37	
go:GO:0019217	go	regulation of fatty acid metabolic process	2	4	7	10	20	
go:GO:0019221	go	cytokine-mediated signaling pathway	6	10	15	24	48	
go:GO:0019236	go	response to pheromone	6	17	38	82	170	
go:GO:0019262	go	N-acetylneuraminate catabolic process	2	2	3	4	6	
go:GO:0019336	go	phenol-containing compound catabolic process	6	16	35	75	158	
go:GO:0019370	go	leukotriene biosynthetic process	2	4	7	11	24	
go:GO:0019401	go	alditol biosynthetic process	6	16	35	74	152	
go:GO:0019532	go	oxalate transport	6	20	44	91	190	
go:GO:0019614	go	catechol-containing compound catabolic process	6	16	35	75	158	
go:GO:0019637	go	organophosphate metabolic process	6	16	35	74	155	
go:GO:0019673	go	GDP-mannose metabolic process	6	16	35	74	152	
go:GO:0019674	go	NAD+ metabolic process	6	16	35	74	155	
go:GO:0019693	go	ribose phosphate metabolic process	6	16	35	74	155	
go:GO:0019724	go	B cell mediated immunity	6	10	15	25	49	
go:GO:0019731	go	antibacterial humoral response	6	10	15	24	44	
go:GO:0019835	go	cytolysis	6	10	17	27	53	
go:GO:0019882	go	antigen processing and presentation	6	10	15	25	50	
go:GO:0019883	go	antigen processing and presentation of endogenous antigen	6	10	15	25	50	
go:GO:0021516	go	dorsal spinal cord development	6	17	40	84	176	
go:GO:0021522	go	spinal cord motor neuron differentiation	6	17	40	84	176	
go:GO:0021537	go	telencephalon development	6	17	40	84	176	
go:GO:0021544	go	subpallium development	6	17	40	84	176	
go:GO:0021554	go	optic nerve development	5	8	11	18	35	
go:GO:0021610	go	facial nerve morphogenesis	6	17	37	79	166	
go:GO:0021650	go	vestibulocochlear nerve formation	6	17	36	78	165	
go:GO:0021683	go	cerebellar granular layer morphogenesis	6	14	24	39	78	
go:GO:0021766	go	hippocampus development	6	17	40	84	176	
go:GO:0021871	go	forebrain regionalization	6	17	40	84	176	
go:GO:0021904	go	dorsal/ventral neural tube patterning	6	17	40	84	176	
go:GO:0021953	go	central nervous system neuron differentiation	6	17	40	84	176	
go:GO:0022404	go	molting cycle process	6	14	23	38	73	
go:GO:0022409	go	positive regulation of cell-cell adhesion	6	14	23	37	69	
go:GO:0022412	go	cellular process involved in reproduction in multicellular organism	6	11	18	31	59	
go:GO:0022602	go	ovulation cycle process	6	11	18	30	57	
go:GO:0022603	go	regulation of anatomical structure morphogenesis	6	14	24	39	77	
go:GO:0022615	go	protein to membrane docking	6	16	31	51	102	
go:GO:0022616	go	DNA strand elongation	6	16	33	69	140	
go:GO:0022900	go	electron transport chain	6	16	35	76	161	
go:GO:0030033	go	microvillus assembly	6	16	31	49	98	
go:GO:0030048	go	actin filament-based movement	6	15	27	45	91	
go:GO:0030070	go	insulin processing	6	16	32	53	110	
go:GO:0030073	go	insulin secretion	6	16	32	53	110	
go:GO:0030091	go	protein repair	6	16	33	65	134	
go:GO:0030098	go	lymphocyte differentiation	6	10	15	24	48	
go:GO:0030162	go	regulation of proteolysis	6	16	33	65	134	
go:GO:0030217	go	T cell differentiation	6	10	15	24	48	
go:GO:0030239	go	myofibril assembly	6	15	27	45	91	
go:GO:0030240	go	skeletal muscle thin filament assembly	6	15	27	45	91	
go:GO:0030300	go	regulation of intestinal cholesterol absorption	2	4	6	9	17	
go:GO:0030308	go	negative regulation of cell growth	6	15	26	43	85	
go:GO:0030502	go	negative regulation of bone mineralization	6	13	22	36	66	
go:GO:0030514	go	negative regulation of BMP signaling pathway	6	15	26	43	85	
go:GO:0030516	go	regulation of axon extension	6	17	40	84	174	
go:GO:0030730	go	triglyceride storage	2	4	7	10	20	
go:GO:0030809	go	negative regulation of nucleotide biosynthetic process	6	15	26	43	86	
go:GO:0030810	go	positive regulation of nucleotide biosynthetic process	6	16	32	55	114	
go:GO:0030855	go	epithelial cell differentiation	6	14	23	38	75	
go:GO:0030878	go	thyroid gland development	6	12	20	33	61	
go:GO:0030917	go	midbrain-hindbrain boundary development	6	17	40	84	176	
go:GO:0030948	go	negative regulation of vascular endothelial growth factor receptor signaling pathway	6	15	26	43	86	
go:GO:0031000	go	response to caffeine	3	5	8	12	27	
go:GO:0031017	go	exocrine pancreas development	6	16	32	53	110	
go:GO:0031033	go	myosin filament organization	6	15	27	45	91	
go:GO:0031047	go	regulatory ncRNA-mediated gene silencing	6	16	33	68	139	
go:GO:0031054	go	pre-miRNA processing	6	16	33	68	139	
go:GO:0031099	go	regeneration	8	23	47	97	197	
go:GO:0031102	go	neuron projection regeneration	6	17	40	85	179	
go:GO:0031106	go	septin ring organization	6	14	24	40	80	
go:GO:0031119	go	tRNA pseudouridine synthesis	6	16	33	66	136	
go:GO:0031124	go	mRNA 3'-end processing	6	16	33	69	142	
go:GO:0031281	go	positive regulation of cyclase activity	6	16	32	55	114	
go:GO:0031345	go	negative regulation of cell projection organization	6	17	40	84	174	
go:GO:0031394	go	positive regulation of prostaglandin biosynthetic process	6	16	32	54	111	
go:GO:0031399	go	regulation of protein modification process	6	16	33	65	134	
go:GO:0031424	go	keratinization	6	14	23	38	74	
go:GO:0031442	go	positive regulation of mRNA 3'-end processing	6	16	33	69	142	
go:GO:0031665	go	negative regulation of lipopolysaccharide-mediated signaling pathway	6	10	15	24	46	
go:GO:0031929	go	TOR signaling	6	16	35	76	162	
go:GO:0031947	go	negative regulation of glucocorticoid biosynthetic process	6	15	26	43	84	
go:GO:0031987	go	locomotion involved in locomotory behavior	6	17	38	81	169	
go:GO:0032088	go	obsolete negative regulation of NF-kappaB transcription factor activity	6	10	15	24	48	
go:GO:0032103	go	positive regulation of response to external stimulus	6	10	15	24	44	
go:GO:0032218	go	riboflavin transport	2	4	6	9	18	
go:GO:0032224	go	positive regulation of synaptic transmission, cholinergic	6	17	40	85	178	
go:GO:0032231	go	regulation of actin filament bundle assembly	6	15	27	45	90	
go:GO:0032239	go	regulation of nucleobase-containing compound transport	6	16	33	69	144	
go:GO:0032259	go	methylation	6	16	35	76	162	
go:GO:0032274	go	gonadotropin secretion	6	11	18	30	57	
go:GO:0032289	go	central nervous system myelin formation	6	17	40	85	179	
go:GO:0032291	go	axon ensheathment in central nervous system	6	17	40	85	179	
go:GO:0032332	go	positive regulation of chondrocyte differentiation	6	13	22	35	64	
go:GO:0032387	go	negative regulation of intracellular transport	6	15	26	43	86	
go:GO:0032490	go	detection of molecule of bacterial origin	6	10	15	24	44	
go:GO:0032534	go	regulation of microvillus assembly	6	16	31	49	98	
go:GO:0032543	go	mitochondrial translation	6	16	35	76	161	
go:GO:0032596	go	protein transport into membrane raft	6	16	31	52	106	
go:GO:0032604	go	granulocyte macrophage colony-stimulating factor production	6	16	33	59	121	
go:GO:0032606	go	type I interferon production	6	10	15	24	48	
go:GO:0032625	go	interleukin-21 production	6	10	15	24	47	
go:GO:0032688	go	negative regulation of interferon-beta production	6	10	15	24	46	
go:GO:0032689	go	negative regulation of type II interferon production	6	10	15	24	46	
go:GO:0032693	go	negative regulation of interleukin-10 production	6	10	15	24	46	
go:GO:0032717	go	negative regulation of interleukin-8 production	6	10	15	24	46	
go:GO:0032729	go	positive regulation of type II interferon production	6	10	15	24	48	
go:GO:0032730	go	positive regulation of interleukin-1 alpha production	6	10	15	24	48	
go:GO:0032741	go	positive regulation of interleukin-18 production	6	10	15	24	48	
go:GO:0032762	go	mast cell cytokine production	6	10	15	24	48	
go:GO:0032793	go	obsolete positive regulation of CREB transcription factor activity	6	16	32	55	114	
go:GO:0032801	go	receptor catabolic process	6	15	26	43	83	
go:GO:0032814	go	regulation of natural killer cell activation	6	10	15	24	46	
go:GO:0032815	go	negative regulation of natural killer cell activation	6	10	15	24	46	
go:GO:0032847	go	obsolete regulation of cellular pH reduction	6	20	44	91	189	
go:GO:0032898	go	neurotrophin production	6	16	33	59	119	
go:GO:0032926	go	negative regulation of activin receptor signaling pathway	6	15	26	43	85	
go:GO:0032927	go	positive regulation of activin receptor signaling pathway	6	15	26	43	85	
go:GO:0033002	go	muscle cell proliferation	6	15	27	45	91	
go:GO:0033032	go	regulation of myeloid cell apoptotic process	6	10	15	24	48	
go:GO:0033034	go	positive regulation of myeloid cell apoptotic process	6	10	15	24	48	
go:GO:0033088	go	negative regulation of immature T cell proliferation in thymus	6	10	15	24	46	
go:GO:0033143	go	regulation of intracellular steroid hormone receptor signaling pathway	6	15	26	43	85	
go:GO:0033144	go	negative regulation of intracellular steroid hormone receptor signaling pathway	6	15	26	43	85	
go:GO:0033147	go	negative regulation of intracellular estrogen receptor signaling pathway	6	15	26	43	85	
go:GO:0033206	go	meiotic cytokinesis	6	16	33	61	126	
go:GO:0033209	go	tumor necrosis factor-mediated signaling pathway	6	10	15	24	48	
go:GO:0033212	go	iron import into cell	6	19	42	87	183	
go:GO:0033275	go	actin-myosin filament sliding	6	15	27	45	91	
go:GO:0033385	go	geranylgeranyl diphosphate metabolic process	6	16	35	74	152	
go:GO:0033489	go	obsolete cholesterol biosynthetic process via desmosterol	2	4	7	10	19	
go:GO:0033500	go	carbohydrate homeostasis	6	16	32	53	110	
go:GO:0033539	go	fatty acid beta-oxidation using acyl-CoA dehydrogenase	2	4	7	11	26	
go:GO:0033554	go	cellular response to stress	6	16	34	73	149	
go:GO:0033591	go	response to L-ascorbic acid	2	3	5	8	16	
go:GO:0033595	go	response to genistein	3	5	8	13	29	
go:GO:0033598	go	mammary gland epithelial cell proliferation	6	12	21	34	63	
go:GO:0033601	go	positive regulation of mammary gland epithelial cell proliferation	6	12	21	34	63	
go:GO:0033630	go	positive regulation of cell adhesion mediated by integrin	6	14	23	37	69	
go:GO:0033632	go	regulation of cell-cell adhesion mediated by integrin	6	14	23	37	69	
go:GO:0033762	go	response to glucagon	6	16	32	53	110	
go:GO:0034058	go	endosomal vesicle fusion	6	16	31	52	106	
go:GO:0034085	go	establishment of sister chromatid cohesion	6	16	33	61	126	
go:GO:0034086	go	maintenance of sister chromatid cohesion	6	16	33	61	126	
go:GO:0034091	go	regulation of maintenance of sister chromatid cohesion	6	16	33	61	126	
go:GO:0034093	go	positive regulation of maintenance of sister chromatid cohesion	6	16	33	61	126	
go:GO:0034104	go	negative regulation of tissue remodeling	6	13	22	36	66	
go:GO:0034110	go	regulation of homotypic cell-cell adhesion	6	14	23	37	69	
go:GO:0034116	go	positive regulation of heterotypic cell-cell adhesion	6	14	23	37	69	
go:GO:0034134	go	toll-like receptor 2 signaling pathway	6	10	15	24	48	
go:GO:0034136	go	negative regulation of toll-like receptor 2 signaling pathway	6	10	15	24	46	
go:GO:0034138	go	toll-like receptor 3 signaling pathway	6	10	15	24	48	
go:GO:0034196	go	acylglycerol transport	2	4	6	9	18	
go:GO:0034204	go	lipid translocation	2	4	7	10	20	
go:GO:0034239	go	regulation of macrophage fusion	6	13	22	36	65	
go:GO:0034260	go	negative regulation of GTPase activity	6	15	26	43	86	
go:GO:0034330	go	cell junction organization	6	14	23	37	69	
go:GO:0034332	go	adherens junction organization	6	14	23	37	69	
go:GO:0034342	go	response to type III interferon	6	10	15	24	48	
go:GO:0034370	go	triglyceride-rich lipoprotein particle remodeling	2	4	7	10	20	
go:GO:0034371	go	chylomicron remodeling	2	4	7	10	20	
go:GO:0034375	go	high-density lipoprotein particle remodeling	2	4	7	10	20	
go:GO:0034378	go	chylomicron assembly	2	4	7	10	20	
go:GO:0034379	go	very-low-density lipoprotein particle assembly	2	4	7	10	20	
go:GO:0034380	go	high-density lipoprotein particle assembly	2	4	7	10	20	
go:GO:0034616	go	response to laminar fluid shear stress	7	21	45	93	192	
go:GO:0034727	go	piecemeal microautophagy of the nucleus	6	16	31	52	109	
go:GO:0034766	go	negative regulation of monoatomic ion transmembrane transport	6	15	27	44	87	
go:GO:0035082	go	axoneme assembly	6	16	33	60	125	
go:GO:0035094	go	response to nicotine	3	5	8	12	27	
go:GO:0035196	go	miRNA processing	6	16	33	68	139	
go:GO:0035249	go	synaptic transmission, glutamatergic	6	17	40	85	178	
go:GO:0035264	go	multicellular organism growth	6	13	22	35	64	
go:GO:0035279	go	miRNA-mediated gene silencing by mRNA destabilization	6	16	33	68	139	
go:GO:0035295	go	tube development	6	14	25	42	82	
go:GO:0035306	go	positive regulation of dephosphorylation	6	16	35	74	155	
go:GO:0035313	go	wound healing, spreading of epidermal cells	6	14	23	38	74	
go:GO:0035330	go	regulation of hippo signaling	6	16	33	59	124	
go:GO:0035331	go	negative regulation of hippo signaling	6	16	33	59	124	
go:GO:0035332	go	positive regulation of hippo signaling	6	16	33	59	124	
go:GO:0035385	go	Roundabout signaling pathway	6	14	23	37	68	
go:GO:0035442	go	dipeptide transmembrane transport	2	4	6	9	18	
go:GO:0035458	go	cellular response to interferon-beta	6	10	15	24	48	
go:GO:0035524	go	proline transmembrane transport	2	4	6	9	18	
go:GO:0035617	go	cytoplasmic stress granule disassembly	6	16	33	68	139	
go:GO:0035640	go	exploration behavior	6	17	38	81	169	
go:GO:0035710	go	CD4-positive, alpha-beta T cell activation	6	10	15	24	48	
go:GO:0035739	go	CD4-positive, alpha-beta T cell proliferation	6	10	15	24	48	
go:GO:0035787	go	cell migration involved in kidney development	6	20	43	89	185	
go:GO:0035790	go	platelet-derived growth factor receptor-alpha signaling pathway	6	16	33	59	122	
go:GO:0035791	go	platelet-derived growth factor receptor-beta signaling pathway	6	16	33	59	122	
go:GO:0035811	go	negative regulation of urine volume	6	20	44	91	187	
go:GO:0035845	go	photoreceptor cell outer segment organization	5	8	11	18	35	
go:GO:0035860	go	glial cell-derived neurotrophic factor receptor signaling pathway	6	16	33	59	119	
go:GO:0035886	go	vascular associated smooth muscle cell differentiation	6	15	27	45	89	
go:GO:0035924	go	cellular response to vascular endothelial growth factor stimulus	6	14	23	37	72	
go:GO:0035967	go	cellular response to topologically incorrect protein	6	16	31	51	104	
go:GO:0035973	go	aggrephagy	6	16	31	52	109	
go:GO:0035987	go	endodermal cell differentiation	6	14	24	40	79	
go:GO:0036017	go	response to erythropoietin	6	16	33	64	132	
go:GO:0036109	go	alpha-linolenic acid metabolic process	2	4	7	11	26	
go:GO:0036265	go	RNA (guanine-N7)-methylation	6	16	35	76	162	
go:GO:0036269	go	swimming behavior	6	18	41	86	181	
go:GO:0036295	go	cellular response to increased oxygen levels	6	16	34	73	149	
go:GO:0036296	go	response to increased oxygen levels	6	16	34	73	149	
go:GO:0036297	go	interstrand cross-link repair	6	16	33	69	141	
go:GO:0036314	go	response to sterol	2	4	7	10	19	
go:GO:0036335	go	intestinal stem cell homeostasis	6	14	24	40	79	
go:GO:0036344	go	platelet morphogenesis	6	16	33	59	121	
go:GO:0036376	go	sodium ion export across plasma membrane	6	20	44	91	190	
go:GO:0036465	go	synaptic vesicle recycling	6	17	40	85	177	
go:GO:0036466	go	synaptic vesicle recycling via endosome	6	17	40	85	177	
go:GO:0036503	go	ERAD pathway	6	16	33	64	133	
go:GO:0036514	go	dopaminergic neuron axon guidance	6	17	40	85	180	
go:GO:0038063	go	collagen-activated tyrosine kinase receptor signaling pathway	6	16	33	59	122	
go:GO:0038084	go	vascular endothelial growth factor signaling pathway	6	14	23	37	72	
go:GO:0038093	go	Fc receptor signaling pathway	6	10	15	24	48	
go:GO:0038095	go	Fc-epsilon receptor signaling pathway	6	10	15	24	48	
go:GO:0038134	go	ERBB2-EGFR signaling pathway	6	16	33	59	122	
go:GO:0038154	go	interleukin-11-mediated signaling pathway	6	10	15	24	48	
go:GO:0038166	go	angiotensin-activated signaling pathway	6	20	44	90	186	
go:GO:0038172	go	interleukin-33-mediated signaling pathway	6	10	15	24	48	
go:GO:0038183	go	bile acid signaling pathway	2	4	7	10	19	
go:GO:0040001	go	establishment of mitotic spindle localization	6	16	33	61	126	
go:GO:0040009	go	regulation of growth rate	6	15	26	43	84	
go:GO:0040011	go	locomotion	6	10	17	28	54	
go:GO:0040015	go	negative regulation of multicellular organism growth	6	15	26	43	84	
go:GO:0040020	go	regulation of meiotic nuclear division	6	11	18	31	59	
go:GO:0040029	go	epigenetic regulation of gene expression	6	16	33	69	144	
go:GO:0040031	go	snRNA modification	6	16	33	69	142	
go:GO:0042026	go	protein refolding	6	16	33	65	134	
go:GO:0042048	go	olfactory behavior	6	17	38	81	169	
go:GO:0042088	go	T-helper 1 type immune response	6	10	15	24	48	
go:GO:0042102	go	positive regulation of T cell proliferation	6	10	15	24	48	
go:GO:0042116	go	macrophage activation	6	10	15	24	48	
go:GO:0042159	go	lipoprotein catabolic process	2	4	7	10	20	
go:GO:0042219	go	modified amino acid catabolic process	6	16	35	75	158	
go:GO:0042220	go	response to cocaine	3	5	8	12	27	
go:GO:0042325	go	regulation of phosphorylation	6	16	35	74	155	
go:GO:0042363	go	fat-soluble vitamin catabolic process	2	4	7	11	26	
go:GO:0042407	go	cristae formation	6	16	35	76	161	
go:GO:0042428	go	serotonin metabolic process	6	16	35	75	158	
go:GO:0042462	go	eye photoreceptor cell development	5	8	11	18	35	
go:GO:0042640	go	anagen	6	14	23	38	73	
go:GO:0042659	go	regulation of cell fate specification	6	14	24	40	80	
go:GO:0042661	go	regulation of mesodermal cell fate specification	6	14	24	40	80	
go:GO:0042695	go	thelarche	6	12	21	34	63	
go:GO:0042747	go	circadian sleep/wake cycle, REM sleep	6	17	38	80	168	
go:GO:0042755	go	eating behavior	6	17	38	81	169	
go:GO:0042759	go	long-chain fatty acid biosynthetic process	2	4	7	11	26	
go:GO:0042760	go	very long-chain fatty acid catabolic process	2	4	7	11	26	
go:GO:0042791	go	5S class rRNA transcription by RNA polymerase III	6	16	33	63	129	
go:GO:0042816	go	vitamin B6 metabolic process	6	16	35	74	153	
go:GO:0042996	go	regulation of Golgi to plasma membrane protein transport	6	16	31	52	106	
go:GO:0043001	go	Golgi to plasma membrane protein transport	6	16	31	52	106	
go:GO:0043043	go	peptide biosynthetic process	6	16	35	74	150	
go:GO:0043084	go	penile erection	6	11	18	29	55	
go:GO:0043173	go	nucleotide salvage	6	16	35	74	155	
go:GO:0043248	go	proteasome assembly	6	16	31	52	108	
go:GO:0043267	go	negative regulation of potassium ion transport	6	15	27	44	87	
go:GO:0043268	go	positive regulation of potassium ion transport	6	15	27	44	87	
go:GO:0043297	go	apical junction assembly	6	14	23	37	69	
go:GO:0043301	go	negative regulation of leukocyte degranulation	6	10	15	24	46	
go:GO:0043307	go	eosinophil activation	6	10	15	24	48	
go:GO:0043312	go	neutrophil degranulation	6	10	15	24	44	
go:GO:0043335	go	protein unfolding	6	16	31	52	107	
go:GO:0043371	go	negative regulation of CD4-positive, alpha-beta T cell differentiation	6	10	15	24	46	
go:GO:0043378	go	positive regulation of CD8-positive, alpha-beta T cell differentiation	6	10	15	24	48	
go:GO:0043388	go	positive regulation of DNA binding	6	16	33	69	144	
go:GO:0043405	go	regulation of MAP kinase activity	6	16	33	59	124	
go:GO:0043410	go	positive regulation of MAPK cascade	6	16	33	59	124	
go:GO:0043457	go	regulation of cellular respiration	6	16	35	76	161	
go:GO:0043473	go	pigmentation	5	8	11	18	35	
go:GO:0043490	go	malate-aspartate shuttle	6	16	35	76	161	
go:GO:0043491	go	phosphatidylinositol 3-kinase/protein kinase B signal transduction	6	16	33	59	124	
go:GO:0043504	go	mitochondrial DNA repair	6	16	35	76	161	
go:GO:0043518	go	negative regulation of DNA damage response, signal transduction by p53 class mediator	6	15	26	43	85	
go:GO:0043523	go	regulation of neuron apoptotic process	6	16	33	59	119	
go:GO:0043555	go	regulation of translation in response to stress	6	16	33	69	142	
go:GO:0043568	go	positive regulation of insulin-like growth factor receptor signaling pathway	6	15	26	43	84	
go:GO:0043569	go	negative regulation of insulin-like growth factor receptor signaling pathway	6	15	26	43	84	
go:GO:0043615	go	astrocyte cell migration	6	17	39	83	172	
go:GO:0043622	go	cortical microtubule organization	6	16	33	61	126	
go:GO:0043687	go	post-translational protein modification	6	16	33	69	142	
go:GO:0043922	go	host-mediated suppression of viral transcription	6	9	13	20	37	
go:GO:0044042	go	glucan metabolic process	6	16	35	74	152	
go:GO:0044065	go	regulation of respiratory system process	6	16	32	55	113	
go:GO:0044320	go	cellular response to leptin stimulus	6	16	32	53	110	
go:GO:0044342	go	type B pancreatic cell proliferation	6	16	32	53	110	
go:GO:0044351	go	macropinocytosis	6	16	31	50	101	
go:GO:0044380	go	protein localization to cytoskeleton	6	16	33	61	126	
go:GO:0044381	go	glucose import in response to insulin stimulus	6	16	32	53	110	
go:GO:0044387	go	negative regulation of protein kinase activity by regulation of protein phosphorylation	6	15	26	43	85	
go:GO:0044725	go	epigenetic programming in the zygotic pronuclei	6	11	18	31	58	
go:GO:0044793	go	host-mediated suppression of viral proces	6	9	13	20	37	
go:GO:0044819	go	mitotic G1/S transition checkpoint signaling	6	16	33	61	126	
go:GO:0044848	go	biological phase	6	14	23	38	73	
go:GO:0044872	go	lipoprotein localization	2	4	7	10	20	
go:GO:0045008	go	depyrimidination	6	16	35	74	155	
go:GO:0045010	go	actin nucleation	6	15	27	45	90	
go:GO:0045066	go	regulatory T cell differentiation	6	10	15	24	48	
go:GO:0045069	go	regulation of viral genome replication	6	9	13	20	37	
go:GO:0045109	go	intermediate filament organization	6	14	23	38	74	
go:GO:0045198	go	establishment of epithelial cell apical/basal polarity	6	16	31	49	97	
go:GO:0045216	go	cell-cell junction organization	6	14	23	37	69	
go:GO:0045341	go	MHC class I biosynthetic process	6	10	15	24	48	
go:GO:0045345	go	positive regulation of MHC class I biosynthetic process	6	10	15	24	48	
go:GO:0045446	go	endothelial cell differentiation	6	14	23	37	72	
go:GO:0045454	go	cell redox homeostasis	6	16	34	73	149	
go:GO:0045494	go	photoreceptor cell maintenance	5	8	11	18	35	
go:GO:0045540	go	regulation of cholesterol biosynthetic process	2	4	7	10	19	
go:GO:0045541	go	negative regulation of cholesterol biosynthetic process	6	15	26	43	86	
go:GO:0045600	go	positive regulation of fat cell differentiation	2	4	7	10	20	
go:GO:0045603	go	positive regulation of endothelial cell differentiation	6	14	23	37	72	
go:GO:0045607	go	regulation of inner ear auditory receptor cell differentiation	6	17	36	78	165	
go:GO:0045622	go	regulation of T-helper cell differentiation	6	10	15	24	48	
go:GO:0045628	go	regulation of T-helper 2 cell differentiation	6	10	15	24	48	
go:GO:0045652	go	regulation of megakaryocyte differentiation	6	16	33	59	121	
go:GO:0045662	go	negative regulation of myoblast differentiation	6	15	26	43	86	
go:GO:0045667	go	regulation of osteoblast differentiation	6	13	22	36	66	
go:GO:0045671	go	negative regulation of osteoclast differentiation	6	13	22	36	66	
go:GO:0045682	go	regulation of epidermis development	6	14	23	38	74	
go:GO:0045719	go	negative regulation of glycogen biosynthetic process	6	15	26	43	86	
go:GO:0045723	go	positive regulation of fatty acid biosynthetic process	2	4	7	10	20	
go:GO:0045727	go	positive regulation of translation	6	16	33	69	142	
go:GO:0045761	go	regulation of adenylate cyclase activity	6	16	32	55	114	
go:GO:0045792	go	negative regulation of cell size	6	15	26	43	85	
go:GO:0045834	go	positive regulation of lipid metabolic process	2	4	7	10	20	
go:GO:0045837	go	negative regulation of membrane potential	6	16	35	76	161	
go:GO:0045879	go	negative regulation of smoothened signaling pathway	6	15	26	43	85	
go:GO:0045898	go	regulation of RNA polymerase II transcription preinitiation complex assembly	6	16	33	69	142	
go:GO:0045944	go	positive regulation of transcription by RNA polymerase II	6	16	33	69	142	
go:GO:0045986	go	negative regulation of smooth muscle contraction	6	15	26	43	86	
go:GO:0045988	go	negative regulation of striated muscle contraction	6	15	26	43	86	
go:GO:0045990	go	carbon catabolite regulation of transcription	6	16	35	74	152	
go:GO:0046039	go	GTP metabolic process	6	16	35	74	152	
go:GO:0046054	go	dGMP metabolic process	6	16	35	74	152	
go:GO:0046122	go	purine deoxyribonucleoside metabolic process	6	16	35	74	155	
go:GO:0046130	go	purine ribonucleoside catabolic process	6	16	35	74	155	
go:GO:0046164	go	alcohol catabolic process	2	4	7	11	26	
go:GO:0046326	go	positive regulation of D-glucose import across plasma membrane	6	16	32	53	110	
go:GO:0046330	go	positive regulation of JNK cascade	6	10	15	24	48	
go:GO:0046348	go	amino sugar catabolic process	6	16	35	74	152	
go:GO:0046425	go	regulation of receptor signaling pathway via JAK-STAT	6	10	15	24	48	
go:GO:0046462	go	monoacylglycerol metabolic process	2	4	7	11	26	
go:GO:0046548	go	retinal rod cell development	5	8	11	18	35	
go:GO:0046549	go	retinal cone cell development	5	8	11	18	35	
go:GO:0046596	go	regulation of viral entry into host cell	6	9	13	20	37	
go:GO:0046629	go	gamma-delta T cell activation	6	10	15	24	48	
go:GO:0046638	go	positive regulation of alpha-beta T cell differentiation	6	10	15	24	48	
go:GO:0046641	go	positive regulation of alpha-beta T cell proliferation	6	10	15	24	48	
go:GO:0046661	go	male sex differentiation	6	11	18	30	56	
go:GO:0046683	go	response to organophosphorus	3	5	8	13	28	
go:GO:0046697	go	decidualization	6	11	19	32	60	
go:GO:0046716	go	muscle cell cellular homeostasis	6	15	27	45	91	
go:GO:0046777	go	protein autophosphorylation	6	16	35	74	155	
go:GO:0046826	go	negative regulation of protein export from nucleus	6	15	26	43	85	
go:GO:0046835	go	carbohydrate phosphorylation	6	16	32	53	110	
go:GO:0046851	go	negative regulation of bone remodeling	6	13	22	36	66	
go:GO:0046856	go	phosphatidylinositol dephosphorylation	6	16	35	74	155	
go:GO:0046877	go	regulation of saliva secretion	6	20	44	91	188	
go:GO:0046883	go	regulation of hormone secretion	6	16	32	53	110	
go:GO:0046884	go	follicle-stimulating hormone secretion	6	11	18	30	57	
go:GO:0046889	go	positive regulation of lipid biosynthetic process	2	4	7	10	20	
go:GO:0046907	go	intracellular transport	6	16	31	52	106	
go:GO:0046929	go	negative regulation of neurotransmitter secretion	6	17	40	85	178	
go:GO:0048003	go	antigen processing and presentation of lipid antigen via MHC class Ib	6	10	15	25	50	
go:GO:0048013	go	ephrin receptor signaling pathway	6	14	23	37	68	
go:GO:0048015	go	phosphatidylinositol-mediated signaling	6	16	33	59	124	
go:GO:0048066	go	developmental pigmentation	5	8	11	18	35	
go:GO:0048069	go	eye pigmentation	5	8	11	18	35	
go:GO:0048149	go	behavioral response to ethanol	3	5	8	12	27	
go:GO:0048170	go	positive regulation of long-term neuronal synaptic plasticity	6	17	40	85	178	
go:GO:0048194	go	Golgi vesicle budding	6	16	31	52	106	
go:GO:0048227	go	plasma membrane to endosome transport	6	16	31	52	106	
go:GO:0048284	go	organelle fusion	6	16	31	52	106	
go:GO:0048290	go	isotype switching to IgA isotypes	6	10	15	23	42	
go:GO:0048308	go	organelle inheritance	6	14	24	40	80	
go:GO:0048340	go	paraxial mesoderm morphogenesis	6	14	24	39	78	
go:GO:0048387	go	negative regulation of retinoic acid receptor signaling pathway	6	15	26	43	85	
go:GO:0048511	go	rhythmic process	6	17	38	80	168	
go:GO:0048596	go	embryonic camera-type eye morphogenesis	5	8	11	18	35	
go:GO:0048635	go	negative regulation of muscle organ development	6	15	26	43	86	
go:GO:0048646	go	anatomical structure formation involved in morphogenesis	6	14	24	39	77	
go:GO:0048662	go	negative regulation of smooth muscle cell proliferation	6	15	26	43	86	
go:GO:0048702	go	embryonic neurocranium morphogenesis	6	17	37	79	166	
go:GO:0048705	go	skeletal system morphogenesis	6	13	22	35	64	
go:GO:0048708	go	astrocyte differentiation	6	17	40	84	174	
go:GO:0048736	go	appendage development	6	17	40	84	175	
